2.433909999999999840e+01,1.833151000000000153e+01,3.718970000000000198e+01,4.911766999999999683e+01,2.229130000000000056e+00,2.625770000000000159e+00,3.391449000000000069e+01,1.611444199999999967e+02,8.014450000000000074e+00,1.676973999999999876e+01,1.637025299999999959e+02,1.064472999999999914e+01,1.612227999999999994e+01,1.640326499999999896e+02,7.722669999999999924e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.491075000000000017e+01,1.788789999999999836e+01,3.733339000000000141e+01,4.911643999999999721e+01,1.783190000000000053e+00,3.179629999999999956e+00,3.371251000000000175e+01,1.608452900000000056e+02,7.715180000000000149e+00,1.612915999999999883e+01,1.655024099999999976e+02,9.784530000000000172e+00,1.546954000000000029e+01,1.654368699999999990e+02,6.983550000000000146e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.411080000000000112e+01,1.887440000000000140e+01,3.723176000000000130e+01,4.925939999999999941e+01,1.913229999999999986e+00,3.079250000000000043e+00,3.425491000000000241e+01,1.608296799999999962e+02,7.860719999999999708e+00,1.639499999999999957e+01,1.648012099999999975e+02,1.069153999999999982e+01,1.596784000000000070e+01,1.644682799999999929e+02,7.834080000000000155e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.382239999999999824e+01,1.846331999999999951e+01,3.866094999999999970e+01,4.871264000000000038e+01,2.460739999999999927e+00,3.343630000000000102e+00,3.353788999999999731e+01,1.616988499999999931e+02,7.093219999999999636e+00,1.636668999999999841e+01,1.656592400000000112e+02,9.127179999999999183e+00,1.555996000000000024e+01,1.648654200000000003e+02,6.788529999999999731e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.310635999999999868e+01,1.850692000000000093e+01,3.692882000000000176e+01,4.826463999999999999e+01,2.409209999999999852e+00,3.086749999999999883e+00,3.325426000000000215e+01,1.603754900000000134e+02,7.818819999999999659e+00,1.611176999999999992e+01,1.649923200000000065e+02,9.748689999999999856e+00,1.497479000000000049e+01,1.649528400000000090e+02,6.996430000000000149e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.379745000000000132e+01,1.805769000000000091e+01,3.723713999999999658e+01,4.810119000000000256e+01,3.020789999999999864e+00,2.735090000000000021e+00,3.387496000000000151e+01,1.596924699999999859e+02,8.731930000000000192e+00,1.658007999999999882e+01,1.637658500000000004e+02,1.078098999999999918e+01,1.335745999999999967e+01,1.644941300000000126e+02,7.567330000000000112e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.481790000000000163e+01,1.467139000000000060e+01,3.884783000000000186e+01,4.922034000000000020e+01,1.719130000000000047e+00,2.344100000000000072e+00,3.614258999999999844e+01,1.586946000000000083e+02,9.408540000000000347e+00,1.842663999999999902e+01,1.629017800000000022e+02,1.145645999999999987e+01,1.133146999999999949e+01,1.654247900000000016e+02,8.140190000000000481e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.642520999999999987e+01,1.566960000000000086e+01,3.861726999999999776e+01,4.848760000000000048e+01,1.457400000000000029e+00,2.948199999999999932e+00,3.444979000000000013e+01,1.602238199999999892e+02,8.054880000000000706e+00,1.671526000000000067e+01,1.646963299999999890e+02,1.002244999999999919e+01,1.278232999999999997e+01,1.673755999999999915e+02,6.674769999999999648e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.684062000000000126e+01,1.263719999999999999e+01,3.929173999999999722e+01,4.832997000000000298e+01,2.372689999999999966e+00,2.696120000000000072e+00,3.628123999999999683e+01,1.603014400000000137e+02,9.505559999999999121e+00,1.810152000000000072e+01,1.622669099999999958e+02,1.242830000000000013e+01,1.222648000000000046e+01,1.654990799999999922e+02,8.218410000000000437e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.470222000000000051e+01,1.295545000000000080e+01,3.912312000000000012e+01,4.757609999999999673e+01,3.056420000000000137e+00,2.589259999999999895e+00,3.585014000000000323e+01,1.588913300000000106e+02,9.420790000000000219e+00,1.838366999999999862e+01,1.619074599999999862e+02,1.225284000000000084e+01,1.199591999999999992e+01,1.637153600000000040e+02,8.974259999999999238e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.569134999999999991e+01,1.455080000000000062e+01,3.813756999999999664e+01,4.660896999999999935e+01,4.204110000000000014e+00,1.839210000000000012e+00,3.218672000000000111e+01,1.625864300000000071e+02,9.355370000000000630e+00,1.409717000000000020e+01,1.587410299999999950e+02,1.416873000000000005e+01,1.308976999999999968e+01,1.617247000000000128e+02,7.434339999999999726e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.928174999999999883e+01,1.556725999999999921e+01,3.907627000000000095e+01,4.618840000000000146e+01,4.598209999999999908e+00,2.115050000000000097e+00,3.298671999999999827e+01,1.630691700000000139e+02,9.815480000000000871e+00,1.463974999999999937e+01,1.573088199999999972e+02,1.463055999999999912e+01,1.321570000000000000e+01,1.606137099999999975e+02,7.799489999999999590e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.539341999999999899e+01,1.601171000000000078e+01,3.655396999999999963e+01,4.726167999999999836e+01,4.195479999999999876e+00,2.562230000000000008e+00,3.570275000000000176e+01,1.598164999999999907e+02,9.716630000000000322e+00,1.891759000000000057e+01,1.582299199999999928e+02,1.372846000000000011e+01,1.123493999999999993e+01,1.604005099999999970e+02,9.856159999999999144e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.490578999999999965e+01,1.426101000000000063e+01,3.577667999999999893e+01,4.858865000000000123e+01,2.935810000000000031e+00,2.557700000000000085e+00,3.545568999999999704e+01,1.574135100000000023e+02,1.015675000000000061e+01,1.777941999999999823e+01,1.608610199999999963e+02,1.289540000000000042e+01,9.385839999999999961e+00,1.645468400000000031e+02,9.419000000000000483e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.345494000000000057e+01,1.396490999999999971e+01,3.402324999999999733e+01,4.779229000000000127e+01,3.532610000000000028e+00,2.273789999999999978e+00,3.533288999999999902e+01,1.582861000000000047e+02,1.038870000000000005e+01,1.739319000000000059e+01,1.607286799999999971e+02,1.326080999999999932e+01,1.051380999999999943e+01,1.637869300000000123e+02,8.817339999999999733e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.582111000000000089e+01,1.589783000000000079e+01,3.485112999999999772e+01,4.813884999999999792e+01,4.208269999999999733e+00,2.266389999999999905e+00,3.608037000000000205e+01,1.571415100000000109e+02,1.166704999999999970e+01,1.874444000000000088e+01,1.584928999999999917e+02,1.476332000000000022e+01,1.055785000000000018e+01,1.624270500000000084e+02,9.933080000000000354e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.597546000000000177e+01,1.612440000000000140e+01,3.559877999999999787e+01,4.787243999999999744e+01,4.124570000000000292e+00,2.077920000000000211e+00,3.554860000000000042e+01,1.577373699999999985e+02,1.136708999999999925e+01,1.841578000000000159e+01,1.580553099999999915e+02,1.460951999999999984e+01,1.068674999999999997e+01,1.615234800000000064e+02,9.897769999999999513e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.749146000000000001e+01,1.679097000000000151e+01,3.651100999999999885e+01,4.771356999999999715e+01,4.374380000000000379e+00,1.771449999999999969e+00,3.571461000000000041e+01,1.589621400000000051e+02,1.284341000000000044e+01,1.871865000000000023e+01,1.555552099999999882e+02,1.712883000000000067e+01,1.123942000000000085e+01,1.594264799999999980e+02,1.168346999999999980e+01,3.000000000000000000e+01,0.000000000000000000e+00
2.780614999999999881e+01,1.667097000000000051e+01,3.484787000000000035e+01,4.795846000000000231e+01,4.424360000000000070e+00,2.183559999999999945e+00,3.498872000000000071e+01,1.604399999999999977e+02,1.030617999999999945e+01,1.786934000000000111e+01,1.597161999999999864e+02,1.383005999999999958e+01,1.188448999999999955e+01,1.620781399999999906e+02,9.766400000000000858e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.659509999999999863e+01,1.796164999999999878e+01,3.345940999999999832e+01,4.815120999999999896e+01,4.241200000000000081e+00,2.939929999999999932e+00,3.439665999999999713e+01,1.610551100000000133e+02,9.482590000000000074e+00,1.676795999999999864e+01,1.608502799999999979e+02,1.302711000000000041e+01,1.296227000000000018e+01,1.613614499999999907e+02,9.288119999999999266e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.493664000000000058e+01,1.584854999999999947e+01,3.839280000000000115e+01,5.180828000000000344e+01,1.649650000000000061e+00,1.107250000000000068e+00,3.771844999999999715e+01,1.573768300000000124e+02,1.163982999999999990e+01,1.903963999999999857e+01,1.590404499999999928e+02,1.433816000000000024e+01,1.163452999999999982e+01,1.632244599999999934e+02,9.093070000000000874e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.784425999999999846e+01,1.420185000000000031e+01,3.691096999999999895e+01,5.394124000000000052e+01,2.383739999999999970e+00,2.155640000000000001e+00,4.241859999999999786e+01,1.580463699999999960e+02,1.265527999999999942e+01,2.394736999999999938e+01,1.557251599999999883e+02,1.674908999999999892e+01,1.303989999999999938e+01,1.610319399999999916e+02,1.216031000000000084e+01,3.000000000000000000e+01,0.000000000000000000e+00
2.611907000000000068e+01,1.744778000000000162e+01,3.607023000000000224e+01,5.363882000000000261e+01,1.837420000000000053e+00,2.510069999999999801e+00,4.183368000000000109e+01,1.585828999999999951e+02,1.199825000000000053e+01,2.396861000000000175e+01,1.568031300000000101e+02,1.555039000000000016e+01,1.495548999999999928e+01,1.614286700000000110e+02,1.102103999999999928e+01,3.000000000000000000e+01,0.000000000000000000e+00
2.387017000000000166e+01,1.735958000000000112e+01,3.531318000000000268e+01,5.334655000000000058e+01,3.242910000000000181e+00,3.977759999999999962e+00,4.145105000000000217e+01,1.604281799999999976e+02,9.763700000000000045e+00,2.465840999999999994e+01,1.613853000000000009e+02,1.315409000000000006e+01,1.842210999999999999e+01,1.645251800000000060e+02,9.625109999999999388e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.489567999999999870e+01,2.086757000000000062e+01,3.089075000000000060e+01,5.448852999999999724e+01,3.391319999999999890e+00,4.051630000000000287e+00,4.018947000000000003e+01,1.636533799999999985e+02,6.205949999999999633e+00,2.458920000000000172e+01,1.647497600000000091e+02,1.078977000000000075e+01,2.148066999999999993e+01,1.678497199999999907e+02,7.738909999999999734e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.682911000000000001e+01,1.774437999999999960e+01,3.565024999999999977e+01,5.501165999999999912e+01,2.670650000000000190e+00,4.883539999999999992e+00,4.114323999999999870e+01,1.669384300000000110e+02,3.949679999999999858e+00,2.539757000000000176e+01,1.669717300000000080e+02,9.105040000000000688e+00,2.292784999999999940e+01,1.703227200000000039e+02,5.700160000000000338e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.627127000000000123e+01,1.878679999999999950e+01,3.632318000000000069e+01,5.437100000000000222e+01,3.397419999999999884e+00,5.677509999999999835e+00,3.985316999999999865e+01,1.681834299999999871e+02,2.417250000000000121e+00,2.533623000000000047e+01,1.664593800000000101e+02,8.685980000000000700e+00,2.544476999999999833e+01,1.676791499999999928e+02,6.303499999999999659e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.551510999999999996e+01,1.982790999999999926e+01,3.555960000000000321e+01,5.391949000000000325e+01,3.610129999999999839e+00,5.437289999999999957e+00,3.926248999999999967e+01,1.666487600000000100e+02,4.058539999999999814e+00,2.458155000000000001e+01,1.665168199999999956e+02,9.013479999999999492e+00,2.445352000000000103e+01,1.684449799999999868e+02,6.384710000000000107e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.510557000000000016e+01,2.018874999999999886e+01,3.452707999999999799e+01,5.343733999999999895e+01,3.416349999999999998e+00,5.376450000000000173e+00,3.819013000000000346e+01,1.673961500000000058e+02,2.949840000000000018e+00,2.370740999999999943e+01,1.670259100000000103e+02,8.300990000000000535e+00,2.461821000000000126e+01,1.678650800000000061e+02,6.296820000000000306e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.502742999999999896e+01,2.171490000000000009e+01,3.282278999999999769e+01,5.311473000000000155e+01,3.199050000000000171e+00,5.089229999999999698e+00,3.787687999999999988e+01,1.687131799999999942e+02,2.120989999999999931e+00,2.397026999999999930e+01,1.661385500000000093e+02,8.550760000000000360e+00,2.592165999999999926e+01,1.659672199999999975e+02,7.239869999999999806e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.385958000000000112e+01,2.227389000000000152e+01,2.949763000000000090e+01,5.251093999999999795e+01,3.138549999999999951e+00,5.324980000000000047e+00,3.667560000000000286e+01,1.689701699999999960e+02,1.728089999999999904e+00,2.278807000000000116e+01,1.661652100000000019e+02,8.323700000000000543e+00,2.572841000000000022e+01,1.651452199999999948e+02,7.349000000000000199e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.468451999999999913e+01,2.039701000000000164e+01,3.465487000000000251e+01,4.963671999999999684e+01,2.245569999999999844e+00,3.765589999999999993e+00,3.363002000000000180e+01,1.655629299999999944e+02,4.753070000000000128e+00,1.839933999999999870e+01,1.664157099999999900e+02,8.202790000000000248e+00,2.254373999999999967e+01,1.634525099999999895e+02,8.140859999999999985e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.516055000000000064e+01,1.785378000000000043e+01,3.876776000000000266e+01,4.867692999999999870e+01,2.544729999999999936e+00,2.684870000000000090e+00,3.282780999999999949e+01,1.641188799999999901e+02,6.134430000000000049e+00,1.554799000000000042e+01,1.642526699999999948e+02,9.559779999999999944e+00,1.780929000000000073e+01,1.632934099999999944e+02,7.464570000000000149e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.581415000000000148e+01,1.630395000000000039e+01,3.878692000000000206e+01,4.878262000000000143e+01,2.792679999999999829e+00,2.760180000000000078e+00,3.342309000000000196e+01,1.631603399999999908e+02,6.757319999999999993e+00,1.580312999999999946e+01,1.634246799999999951e+02,1.009792999999999985e+01,1.565997999999999912e+01,1.633155199999999923e+02,7.303659999999999819e+00,3.000000000000000000e+01,0.000000000000000000e+00
